27638,"Marcus","Brooks","marcus75@adventure-works.com","134-555-0197","Marysville","Washington","98270",1
27683,"Alexandra","Reed","alexandra4@adventure-works.com","747-555-0149","Beaverton","Oregon","97005",1
27732,"Katherine","White","katherine83@adventure-works.com","205-555-0138","Walla Walla","Washington","99362",1
27736,"Mackenzie","Young","mackenzie38@adventure-works.com","746-555-0119","Woodburn","Oregon","97071",1
27912,"Caitlin","Ramirez","caitlin5@adventure-works.com","280-555-0149","Redmond","Washington","98052",1
27919,"Ryan","Lal","ryan33@adventure-works.com","505-555-0116","Issaquah","Washington","98027",2
28008,"Jada","Baker","jada26@adventure-works.com","976-555-0125","Salem","Oregon","97301",1
28017,"Christopher","Martin","christopher15@adventure-works.com","332-555-0176","Bremerton","Washington","98312",1
28040,"Jack","Mitchell","jack47@adventure-works.com","449-555-0192","Everett","Washington","98201",1
28085,"Jeremiah","Evans","jeremiah22@adventure-works.com","589-555-0192","Marysville","Washington","98270",1
28094,"Melanie","Peterson","melanie30@adventure-works.com","254-555-0148","Lake Oswego","Oregon","97034",1
28144,"Noah","Phillips","noah33@adventure-works.com","730-555-0157","Yakima","Washington","98901",1
28179,"Billy","Alvarez","billy6@adventure-works.com","159-555-0194","Beaverton","Oregon","97005",1
28181,"Katherine","Rodriguez","katherine91@adventure-works.com","801-555-0134","Lebanon","Oregon","97355",1
28222,"Eduardo","Lewis","eduardo20@adventure-works.com","675-555-0112","W. Linn","Oregon","97068",1
28227,"Caleb","Wang","caleb21@adventure-works.com","435-555-0140","Port Orchard","Washington","98366",1
28233,"Patrick","Richardson","patrick14@adventure-works.com","472-555-0122","Walla Walla","Washington","99362",1
28240,"Eduardo","Clark","eduardo18@adventure-works.com","441-555-0118","Puyallup","Washington","98371",2
28266,"Wyatt","Flores","wyatt62@adventure-works.com","566-555-0115","Salem","Oregon","97301",1
28270,"Samuel","Long","samuel8@adventure-works.com","826-555-0171","Walla Walla","Washington","99362",1
28274,"William","Rodriguez","william15@adventure-works.com","289-555-0172","Burien","Washington","98168",1
28300,"Abigail","Bennett","abigail26@adventure-works.com","978-555-0118","Spokane","Washington","99202",1
28336,"Edward","Martin","edward37@adventure-works.com","508-555-0159","Marysville","Washington","98270",1
28337,"Melissa","Bennett","melissa20@adventure-works.com","262-555-0128","Oregon City","Oregon","97045",1
28576,"Sunil","Uppal","sunil5@adventure-works.com","106-555-0128","Everett","Washington","98201",1
28578,"Zoe","Rogers","zoe18@adventure-works.com","194-555-0199","Lynnwood","Washington","98036",1
28590,"Gabriel","Jai","gabriel29@adventure-works.com","736-555-0111","Oregon City","Oregon","97045",1
28634,"Nathan","Mitchell","nathan39@adventure-works.com","225-555-0159","Salem","Oregon","97301",1
28655,"Devin","Smith","devin0@adventure-works.com","170-555-0110","Tacoma","Washington","98403",1
28660,"Justin","Anderson","justin29@adventure-works.com","984-555-0181","Beaverton","Oregon","97005",1
28664,"Ashlee","Sharma","ashlee16@adventure-works.com","616-555-0177","Beaverton","Oregon","97005",2
28665,"Donna","Anand","donna20@adventure-works.com","784-555-0134","Bellingham","Washington","98225",2
28680,"Hannah","Brown","hannah5@adventure-works.com","956-555-0121","Milwaukie","Oregon","97222",1
28769,"Brianna","Foster","brianna61@adventure-works.com","166-555-0170","Everett","Washington","98201",2
28820,"Naomi","Alvarez","naomi4@adventure-works.com","514-555-0167","Bellingham","Washington","98225",1
28821,"Blake","Jackson","blake11@adventure-works.com","496-555-0164","Issaquah","Washington","98027",1
28839,"Connor","Parker","connor28@adventure-works.com","936-555-0177","W. Linn","Oregon","97068",1
28845,"Kaitlyn","Simmons","kaitlyn82@adventure-works.com","568-555-0128","Burien","Washington","98168",2
28863,"Allison","Bell","allison13@adventure-works.com","540-555-0145","Woodburn","Oregon","97071",1
28871,"Jasmine","West","jasmine37@adventure-works.com","188-555-0118","Issaquah","Washington","98027",2
29006,"Christian","Kumar","christian14@adventure-works.com","226-555-0182","Corvallis","Oregon","97330",1
29014,"Ryan","Powell","ryan11@adventure-works.com","113-555-0122","Edmonds","Washington","98020",1
29023,"Dalton","Campbell","dalton41@adventure-works.com","106-555-0177","Renton","Washington","98055",1
29044,"Olivia","Wilson","olivia6@adventure-works.com","443-555-0140","Portland","Oregon","97205",2
29134,"Pedro","Dominguez","pedro33@adventure-works.com","967-555-0121","Burien","Washington","98168",1
29155,"Gabriella","Kelly","gabriella0@adventure-works.com","963-555-0150","Puyallup","Washington","98371",1
29162,"Xavier","Murphy","xavier82@adventure-works.com","838-555-0145","Salem","Oregon","97301",1
29169,"Victoria","Bailey","victoria33@adventure-works.com","286-555-0132","Bremerton","Washington","98312",1
29175,"Sean","Rivera","sean24@adventure-works.com","837-555-0175","Burien","Washington","98168",2
29207,"Katelyn","James","katelyn6@adventure-works.com","431-555-0164","Tacoma","Washington","98403",1
29212,"Jocelyn","Gonzales","jocelyn16@adventure-works.com","757-555-0163","Marysville","Washington","98270",1
29225,"Matthew","Lee","matthew26@adventure-works.com","220-555-0158","Port Orchard","Washington","98366",2
29249,"Austin","Long","austin5@adventure-works.com","412-555-0173","Sedro Woolley","Washington","98284",1
29250,"Anthony","Williams","anthony11@adventure-works.com","681-555-0164","Yakima","Washington","98901",1
29258,"Makayla","James","makayla8@adventure-works.com","151-555-0161","Yakima","Washington","98901",2
29276,"Sydney","Flores","sydney34@adventure-works.com","621-555-0147","Puyallup","Washington","98371",2
29327,"Allen","Chandra","allen2@adventure-works.com","467-555-0129","Bremerton","Washington","98312",1
29335,"Justin","Bryant","justin15@adventure-works.com","444-555-0144","Seattle","Washington","98104",1
